"employee_id","name","gender","dates_of_birth","email","address","department","job_titles","manager_id","hire_date","salary","employment_status","employee_type","education_level","certifications","skills","performance_ratings","work_experience","benefits_enrollment","city","employee_status"
4905,"Christine Smith","Female","1999-09-25","melissa14@example.net","PSC 6221, Box 2003
APO AP 84126","Marketing","Customer service manager",2,"2019-10-19",67141,"Part-time","Temporary","Bachelor's Degree","method, scientist","late, bit",2,"Drive control evening purpose machine.","style, nice","New Kylestad","Active"
6056,"Andrew Turner","Non-Binary","1985-04-27","ramirezroger@example.org","78494 Mann Springs Suite 305
West Christopherchester, AR 17661","Finance","Forest/woodland manager",10,"2019-11-01",60318,"Full-time","Contract","Master's Degree","hospital, generation, unit","join, write",2,"Individual change difference order.","beautiful, effort","Carriefort","On Leave"
3146,"Brittany Martin","Non-Binary","1977-08-31","linda77@example.net","252 Alyssa River
North Karenhaven, IL 60588","Marketing","Emergency planning/management officer",2,"2020-06-17",78912,"Full-time","Regular","High School","never, bring, as","difference, vote, need",3,"Guy outside officer cultural.","anything, wide, certain","Lake Emily","Active"
5853,"Jerry Harrington","Female","1995-04-19","zamoraangela@example.net","20822 Burns Heights Suite 050
Lake Stephen, MA 04788","Marketing","Planning and development surveyor",1,"2021-12-26",117592,"Part-time","Contract","Bachelor's Degree","anything, staff, huge","happy, practice, life",5,"Race economy power.","before, among","East Kara","On Leave"
9418,"Margaret Cohen","Male","1979-07-13","yrosario@example.com","370 Robbins Alley
Karenland, NM 43657","Finance","Soil scientist",4,"2021-05-14",81305,"Part-time","Temporary","Bachelor's Degree","either, mention, read","life, them, environment",3,"Sing must raise middle account open today. Check military old whatever.","wall, at, fall","Allenburgh","Terminated"
9149,"Alexis Summers","Male","1983-06-29","raymaureen@example.net","441 Young Parks
North Scottfort, MA 76981","Engineering","Broadcast journalist",9,"2018-11-25",99467,"Contractor","Regular","High School","kitchen","eat, determine, natural, bed, church",1,"Key space activity face those to head.","experience, game, prove","New Jeremy","On Leave"
8131,"Madison Smith","Non-Binary","1959-10-11","rpeterson@example.org","0241 Diana Mill
Danmouth, PW 53132","Engineering","Surveyor, mining",4,"2021-03-24",52530,"Full-time","Temporary","PhD","available, fire","notice, light, defense, clear, carry",5,"Resource range play. Soon sometimes check.","send, situation, nearly","East Davidstad","Active"
2193,"Angel Anderson","Male","1960-02-06","larrywhite@example.net","22950 Long Lake
Johnsonborough, FL 52178","Finance","Curator",3,"2023-10-04",47973,"Part-time","Regular","Bachelor's Degree","event, religious, pick","same, maintain, audience, inside, though",5,"Worker son know fine. Heavy American data.","participant, really","Lake Emily","Active"
8546,"Brandon Glass","Non-Binary","2001-10-08","christianwest@example.com","10778 Martin Prairie Suite 907
Christianbury, WA 61571","Marketing","Careers adviser",8,"2019-12-11",57083,"Full-time","Regular","PhD","position","list, use, city, shoulder, foot",5,"Always fact visit beyond manager. Individual ball back notice their.","ball, director, data","Kelseyside","On Leave"
6120,"Jessica Gamble","Female","1973-02-17","thomasortega@example.com","99601 Brenda Loop
Port Gregoryhaven, MH 90153","IT","Advertising copywriter",2,"2020-07-08",93650,"Full-time","Contract","Bachelor's Degree","billion, capital","could, subject, rich",3,"Although three speak she. Church down agency TV I question.","ready","Shirleymouth","Active"
2631,"Aimee Schwartz","Non-Binary","1962-04-17","kelliramirez@example.com","07442 Weeks Cove Apt. 056
Port Charles, TN 32117","IT","Armed forces training and education officer",8,"2020-10-25",104346,"Contractor","Regular","Associate Degree","woman, assume","series, he",4,"Mind computer outside scientist concern meeting.","society, ever, around","South Darrell","On Leave"
7093,"Sabrina Crosby","Male","1998-06-07","denisejohnson@example.org","4793 Gross Valley Apt. 214
South Jessicabury, NC 02775","IT","Airline pilot",7,"2021-08-24",73944,"Contractor","Contract","Master's Degree","only, color","threat, produce, free, finally, customer",4,"Hand best just here. Person lay fly arm person.","whether, become, herself","Rachaelbury","Terminated"
1043,"Mark Pierce","Non-Binary","1969-01-07","millercassandra@example.com","99058 Nicholas Walks
Hammondburgh, VT 50635","Finance","Industrial buyer",6,"2022-12-17",68676,"Full-time","Contract","High School","speak, person, behind","air, magazine, chance, near",4,"Personal free program late.","less","Pamelaland","Terminated"
8250,"Andrew Navarro","Non-Binary","2003-05-26","zmills@example.com","89177 Jay Turnpike Apt. 382
Mitchellville, FL 04376","Finance","Engineer, building services",1,"2019-04-12",103648,"Full-time","Contract","High School","generation, when","beat, particularly, wind, evening",2,"Lay interview mind machine sign relate be garden.","whether, bring, size","New Stephanieside","On Leave"
7953,"Joseph Morales","Female","1971-05-09","nicolepage@example.com","15567 Morrison Lodge
Taylorburgh, AL 00639","Marketing","Economist",10,"2022-04-22",95689,"Part-time","Regular","Master's Degree","rock, big","able, way, local",4,"Across day activity space.","change, charge, business","Robertshire","On Leave"
8180,"Amanda Bond","Female","1973-12-04","abigail44@example.com","51735 Timothy Roads Apt. 167
Pattersonfurt, OR 40190","IT","Designer, furniture",5,"2018-11-22",54969,"Part-time","Contract","Bachelor's Degree","hold, attorney, chair","occur, scientist, big",4,"Enjoy decision ground mean later. Process perform stage sign second.","yes","New Marcus","Active"
2419,"Patricia Salazar","Male","1962-04-22","jamesdaniel@example.com","51551 Wong Ranch
Lake Jacquelinechester, AS 75906","IT","Engineer, maintenance",3,"2019-10-04",49961,"Part-time","Regular","Master's Degree","director","training, bag",4,"Agency above produce lose rate. Job that day soon.","study, movement, teach","West Adamfort","On Leave"
7308,"John Jackson","Male","1967-04-19","elizabethfrost@example.com","157 Amy Trafficway Apt. 307
East Nicolefurt, DE 26798","HR","Museum/gallery curator",7,"2022-10-22",45174,"Contractor","Temporary","PhD","never, shoulder","fear, response, wear, father, eat",3,"Field support play always above. Hope view four animal story local.","religious","West Jeffrey","Terminated"
1481,"Matthew Sanchez","Non-Binary","1986-09-15","hcole@example.org","79431 Veronica Fort Suite 689
Thomasberg, WI 31616","Finance","Health and safety adviser",5,"2019-03-15",95946,"Contractor","Regular","High School","economic","animal, his, second",5,"Resource middle animal phone quality sure.","use","Joneshaven","On Leave"
4329,"Brenda Holmes","Male","1975-08-06","brianserrano@example.net","16388 Wilson Forges
Lisamouth, AR 20996","Finance","Buyer, retail",1,"2021-10-15",71246,"Part-time","Temporary","Associate Degree","job","prevent, report, bar",2,"Assume relationship morning whatever.","feel, his","Amberfurt","Terminated"
2430,"Arthur Horn","Non-Binary","1997-01-11","dwillis@example.net","15156 Jose Road Suite 755
New Jayberg, MO 10772","HR","Geographical information systems officer",8,"2021-12-24",64380,"Contractor","Temporary","Master's Degree","age","establish, recognize, mother, get, finish",4,"End necessary billion medical law nor. Standard goal entire Mr fire leg.","always","East Alexandra","Terminated"
8223,"James Watson","Non-Binary","1974-01-16","pdavies@example.org","4771 Cunningham Hollow
Paulmouth, OH 88805","Marketing","Corporate investment banker",7,"2021-08-27",46916,"Full-time","Regular","High School","mention, establish, soldier","approach, page, cost",1,"Machine force let capital feel economy than. Election sister soon college million above question.","away, manager, well","North Jacqueline","Terminated"
8565,"Laura Sanchez","Female","1970-02-08","pamela77@example.com","526 Merritt Forest
Vargasmouth, TN 23451","Marketing","Hydrogeologist",6,"2023-02-05",59765,"Contractor","Temporary","Master's Degree","between, security","international, maintain",2,"Minute air suddenly side get get probably.","student, skin","Julieshire","Active"
7916,"Patrick Davis","Female","1960-03-19","nancy06@example.org","970 Moore Oval
Andreaside, WY 60894","HR","Health physicist",4,"2022-08-04",92157,"Full-time","Regular","Master's Degree","hotel, figure, candidate","protect, old, push, large",4,"View task seat company attention.","many, energy","New Justin","On Leave"
6842,"Jacqueline Velez","Non-Binary","1960-12-15","shannon69@example.org","6648 Pamela Hill Suite 829
North Tannerview, RI 48064","IT","Music therapist",1,"2020-07-05",106290,"Contractor","Temporary","Bachelor's Degree","leader, order","color, street, write",4,"Kid hear some see once recent current voice.","wrong, nature","Kevinfurt","Terminated"
6428,"Jacob Wilson","Male","1974-12-21","dbishop@example.net","21758 Kylie Pines
Monroeton, AL 75475","Engineering","Equities trader",6,"2020-10-11",73426,"Contractor","Regular","Associate Degree","plan, reason","the, tell, finally, blue",5,"Piece left soldier quality western focus. Go class summer sort throw.","sign, recognize, share","Michaelfort","On Leave"
1355,"Jackson Murphy","Female","1986-11-05","mejiajames@example.org","5009 Patrick Pine
Stewartport, MN 15059","HR","Fine artist",3,"2023-06-20",109305,"Contractor","Contract","Associate Degree","generation, tough, pretty","teach, hot, animal, commercial",4,"There prepare poor son business investment often nature.","care, blood","Katherinefort","On Leave"
3771,"Donald Bishop","Non-Binary","2002-11-24","anthony72@example.net","551 Nicholas Glen
West Marissachester, CA 94800","HR","Production assistant, television",10,"2020-07-17",98614,"Contractor","Contract","Master's Degree","stuff, she","but, pretty, and, door, better",2,"Take method president much.","grow, be","Port Kyliechester","On Leave"
3985,"James Mckenzie","Non-Binary","1984-05-26","ellenpatrick@example.net","9515 Katherine Shores
New Mikeville, VT 91950","IT","Music therapist",8,"2019-02-01",118901,"Contractor","Regular","Bachelor's Degree","drug, it","institution, believe, choice",2,"Hour decade star. Accept none firm plan must study.","series","New Tinaport","On Leave"
9954,"Brian Johns","Non-Binary","1985-03-23","wbrown@example.com","642 Jordan Ford Apt. 236
North Jeremyburgh, WV 88883","Marketing","Paediatric nurse",5,"2020-07-08",69066,"Part-time","Regular","Associate Degree","cause","about, thank, purpose",3,"Each top long wall sea ahead.","carry","Lake Derrickside","Active"
2165,"Jillian Thomas","Non-Binary","1996-08-18","collinsjenny@example.org","44439 Robert Lights Apt. 130
North William, IL 94073","HR","Runner, broadcasting/film/video",1,"2021-12-20",92385,"Contractor","Regular","Associate Degree","power","environmental, eye",1,"Law a half world. Herself participant base left town enough same.","hear, director","New Desiree","On Leave"
9692,"Michael Rojas","Male","1978-12-25","elijahbrown@example.org","3093 Casey Light
West Jessicaberg, AL 09376","IT","Recycling officer",8,"2020-09-12",88833,"Part-time","Temporary","PhD","consumer, staff","office, religious, those, event, seem",4,"Green skin forget a claim. Pretty event draw discover owner network.","structure","Rachelfort","Terminated"
6411,"Carl Jackson","Male","1964-02-06","nancybarnett@example.org","46706 Johnson Field Apt. 727
North Phillipborough, NJ 35351","HR","Radio broadcast assistant",5,"2021-07-31",49171,"Part-time","Contract","Bachelor's Degree","local, less","card, per, reach",5,"Knowledge heavy marriage determine and help too do. If it together tough will it.","civil, better, after","Wheelerbury","On Leave"
6156,"Cheyenne Herrera","Male","1992-03-04","bradleycurtis@example.net","716 Shaun Streets
Charlesside, PA 15207","Engineering","Police officer",6,"2021-07-23",96993,"Part-time","Temporary","Associate Degree","along, father, real","tell, political, tough, wife, add",4,"Even stand day within administration too.","ever, exactly, college","Josephside","On Leave"
6022,"Leslie Banks","Female","1973-02-13","valerieevans@example.com","570 Maxwell Freeway Suite 480
Brandthaven, LA 13952","Engineering","Customer service manager",4,"2022-11-05",70421,"Contractor","Contract","PhD","final","business, cultural",1,"Card whole both more whose skill.","else","East John","Terminated"
4485,"Christopher Webb","Female","1987-12-09","mackenzie59@example.org","14262 David Ways
Maciastown, AS 77270","HR","Special educational needs teacher",3,"2022-09-24",59663,"Part-time","Regular","Associate Degree","imagine","against, art, fear",1,"Special whom American discussion travel. Perform room spend evening camera.","prepare","Port Amberland","Active"
9348,"Rose Foster","Male","2001-10-08","thomasbridget@example.net","9689 Perez Port Apt. 469
Graymouth, NY 14521","Finance","Retail merchandiser",5,"2023-05-18",107127,"Contractor","Temporary","Associate Degree","no","left, quite, ago",4,"Protect if would. Situation have medical lose way raise friend.","fill, foot","Williamport","On Leave"
5852,"Joshua Diaz MD","Female","1961-04-21","mendozakaitlin@example.org","8612 Gary Landing Suite 683
Port Sara, OR 33801","Engineering","Community arts worker",3,"2022-05-19",105873,"Contractor","Regular","Master's Degree","let","method, yet, Congress, choose, in",3,"Meeting specific concern discover physical sport. Safe old including rest foot development administration.","run, name","West Denise","Terminated"
